id,region,year,policy,swb,ccs,hyd,oil,dac,lul,agriculture and forestry,oil and gas,mining,utilities,construction,manufacturing,transportation,services,direct air capture
122663,can,2030,netzero,low,high,ref,low,yes,low,65.07056987,54.72757278,31.76101819,53.02267383,164.0433325,263.173645,147.6777747,1721.817065,0
122726,can,2030,netzero,high,high,ref,low,yes,low,64.76705489,55.54357501,31.25487864,52.70744324,160.8820854,259.3093734,145.1461097,1705.138798,0
122789,can,2030,netzero,ref,high,low,low,yes,low,64.89063816,54.28771347,31.53462747,52.84294072,161.7568868,261.083213,146.7163063,1713.384721,0
122852,can,2030,netzero,low,high,low,low,yes,low,65.08332157,54.75581683,31.76420312,53.05811845,163.9454367,262.8572809,147.6552894,1721.589188,0
122915,can,2030,netzero,high,high,low,low,yes,low,64.74925575,55.51721816,31.25884059,52.75776391,160.8927125,259.2410986,145.1236803,1705.255852,0
122978,can,2030,netzero,ref,high,high,low,yes,low,64.99577247,54.36363669,31.5664544,52.78409496,161.6881021,260.824719,146.7044308,1713.296971,0
123041,can,2030,netzero,low,high,high,low,yes,low,65.07976594,54.75559289,31.76093089,53.02126071,164.0272671,263.0889224,147.6787483,1721.767773,0
123104,can,2030,netzero,high,high,high,low,yes,low,64.77337114,55.55359464,31.25542163,52.69385711,160.8657505,259.3059635,145.1737855,1705.063884,0
123167,can,2030,netzero,high,ref,ref,ref,yes,low,55.79731048,123.9375797,27.39804456,53.2481352,166.2312939,232.6118459,141.0148474,1670.794594,0
123230,can,2030,netzero,ref,ref,low,ref,yes,low,56.36614092,123.5558434,27.89713227,53.59162212,167.630874,235.3220208,142.5885447,1681.486392,0
123293,can,2030,netzero,low,ref,low,ref,yes,low,56.64832315,125.075517,28.47708034,54.56711483,171.7910501,238.0752151,145.2979869,1696.792517,0
123356,can,2030,netzero,high,ref,low,ref,yes,low,55.78033266,123.9154353,27.38946141,53.30323215,166.2539295,232.5983796,141.0065527,1670.860558,0
123419,can,2030,netzero,ref,ref,high,ref,yes,low,56.38261141,123.560704,27.90362939,53.5239434,167.6232317,235.4160597,142.6239623,1681.849885,0
123482,can,2030,netzero,low,ref,high,ref,yes,low,56.66637736,125.0812776,28.48340659,54.50990951,171.7826316,238.1036801,145.3771958,1696.736703,0
123545,can,2030,netzero,high,ref,high,ref,yes,low,55.79898341,123.9238893,27.41082224,53.23380463,166.2215675,232.6042449,141.0186637,1670.736119,0
123608,can,2030,netzero,ref,low,ref,ref,no,low,56.07791194,124.8635069,27.95245913,53.65686082,169.7237016,236.1055583,144.2283667,1685.287138,0
123671,can,2030,netzero,low,low,ref,ref,no,low,56.29975968,127.847337,28.47209189,54.75581597,175.4744123,238.4464165,146.9165279,1702.601443,0
123734,can,2030,netzero,high,ref,ref,ref,no,low,55.81302521,123.9251112,27.39857646,53.26650046,166.2766326,232.6625103,141.0676717,1671.189834,0
123797,can,2030,netzero,high,low,ref,ref,no,low,55.83687341,125.1673752,27.55648731,53.32843852,168.220892,233.8969012,142.5746595,1675.987914,0
123860,can,2030,netzero,ref,low,low,ref,no,low,56.07307159,124.8331088,27.94993689,53.72197729,169.7730792,236.1486359,144.2977924,1685.703077,0
123923,can,2030,netzero,low,low,low,ref,no,low,56.29111801,127.9231582,28.48056702,54.80394321,175.5677174,238.3978292,146.8757246,1702.660441,0
123986,can,2030,netzero,high,low,low,ref,no,low,55.81424087,125.1628021,27.55566641,53.33338271,168.2055433,233.8564199,142.5314759,1675.642308,0
124049,can,2030,netzero,ref,low,high,ref,no,low,56.07096614,124.8812827,27.93555004,53.62036652,169.8175765,236.0655651,144.3135062,1685.244419,0
124112,can,2030,netzero,low,low,high,ref,no,low,56.30554952,127.7871434,28.48400211,54.74798636,175.3837158,238.421394,146.9042378,1702.482697,0
124175,can,2030,netzero,high,low,high,ref,no,low,55.83067857,125.1592374,27.56414404,53.27497422,168.1584944,233.8085222,142.5259035,1675.50017,0
124238,can,2030,netzero,ref,low,ref,ref,yes,low,56.07481838,124.935916,27.94560279,53.68294302,169.9437928,236.1481181,144.3508493,1685.915483,0
124301,can,2030,netzero,low,low,ref,ref,yes,low,56.29250868,127.8493541,28.48131054,54.75647744,175.4776088,238.4467748,146.9127834,1702.603694,0
124364,can,2030,netzero,high,low,ref,ref,yes,low,55.81516626,125.1873057,27.5563163,53.29657595,168.1811847,233.8507745,142.5330678,1675.559183,0
124427,can,2030,netzero,ref,ref,low,ref,no,low,56.36277129,123.5445501,27.90132801,53.57601841,167.6412162,235.4134586,142.6047818,1681.953574,0
124490,can,2030,netzero,ref,low,low,ref,yes,low,56.06596123,124.8222262,27.95112262,53.69817942,169.7008806,236.0926747,144.2067,1685.290438,0
124553,can,2030,netzero,low,low,low,ref,yes,low,56.27207252,127.9328765,28.47551978,54.80541645,175.5802192,238.3930781,146.9036881,1702.678658,0
124616,can,2030,netzero,high,low,low,ref,yes,low,55.80355769,125.1758371,27.5544533,53.35762674,168.1911638,233.8249841,142.522225,1675.637859,0
124679,can,2030,netzero,ref,low,high,ref,yes,low,56.05217336,124.9044691,27.93032078,53.6405577,169.8479353,236.1187202,144.2527031,1685.472582,0
124742,can,2030,netzero,low,low,high,ref,yes,low,56.30294515,127.7868192,28.48377614,54.74652328,175.3823255,238.4256127,146.906454,1702.488885,0
124805,can,2030,netzero,high,low,high,ref,yes,low,55.82343256,125.1524649,27.56112353,53.27293521,168.1677925,233.8348339,142.5584623,1675.540555,0
124868,can,2030,netzero,ref,high,ref,ref,no,low,56.30781752,122.5894671,27.84157474,53.35290436,167.1431637,234.7725903,142.2753162,1679.684812,0
124931,can,2030,netzero,low,high,ref,ref,no,low,56.75011529,124.3664369,28.46494425,54.402771,171.372405,237.8098325,144.7838521,1695.306139,0
124994,can,2030,netzero,high,high,ref,ref,no,low,55.88592848,122.8395737,27.37522789,53.29559123,165.7864676,232.2344484,140.621494,1669.419169,0
125057,can,2030,netzero,ref,high,low,ref,no,low,56.31914485,122.5967736,27.84021989,53.43398027,167.1965799,234.7412801,142.3524599,1679.633351,0
125120,can,2030,netzero,low,ref,low,ref,no,low,56.64515012,125.0760268,28.47630703,54.5651882,171.7844628,238.073034,145.2976004,1696.781028,0
125183,can,2030,netzero,low,high,low,ref,no,low,56.72569199,124.3444931,28.45403571,54.45898696,171.4198012,237.8060558,144.7938211,1695.394334,0
125246,can,2030,netzero,high,high,low,ref,no,low,55.89198995,122.7119379,27.38512309,53.33081201,165.6436886,232.2398308,140.6039127,1669.290428,0
125309,can,2030,netzero,ref,high,high,ref,no,low,56.30731532,122.5889749,27.84216905,53.33986371,167.1246285,234.7727624,142.3147604,1679.642366,0
125372,can,2030,netzero,low,high,high,ref,no,low,56.76170421,124.3719794,28.45595975,54.38934224,171.357583,237.8075124,144.7858152,1695.268752,0
125435,can,2030,netzero,high,high,high,ref,no,low,55.88827665,122.8376081,27.3749755,53.28098602,165.7563444,232.233313,140.6503532,1669.340545,0
125498,can,2030,netzero,ref,high,ref,ref,yes,low,56.30856542,122.5882351,27.84201115,53.35289638,167.1387281,234.7691804,142.2754875,1679.676537,0
125561,can,2030,netzero,low,high,ref,ref,yes,low,56.75030864,124.3664759,28.46526648,54.40268117,171.3717552,237.8095928,144.7837187,1695.305463,0
125624,can,2030,netzero,high,high,ref,ref,yes,low,55.90115312,122.8453006,27.37707334,53.3120907,165.8307198,232.2941955,140.6612765,1669.850807,0
125687,can,2030,netzero,ref,high,low,ref,yes,low,56.28730283,122.5819524,27.83605522,53.40471501,167.1852186,234.7838245,142.2494314,1679.788679,0
125750,can,2030,netzero,low,high,low,ref,yes,low,56.72743402,124.3465693,28.46139073,54.44784841,171.3873161,237.7969994,144.7872734,1695.360695,0
125813,can,2030,netzero,high,ref,low,ref,no,low,55.79115527,123.9037671,27.38715633,53.3149642,166.3094072,232.6496033,141.0304033,1671.31322,0
125876,can,2030,netzero,high,high,low,ref,yes,low,55.86379122,122.8274834,27.37079857,53.35203788,165.8179804,232.2330034,140.6043216,1669.532868,0
125939,can,2030,netzero,ref,high,high,ref,yes,low,56.30724286,122.5889683,27.84210709,53.33985315,167.1253419,234.7726794,142.3149907,1679.642189,0
126002,can,2030,netzero,low,high,high,ref,yes,low,56.75191573,124.3689609,28.4664053,54.39452277,171.3696731,237.8164298,144.7922634,1695.299736,0
