Model,Scenario,Region,Variable,Unit,1990,1995,2000,2005,2007,2008,2010,2011,2012,2013,2014,2015,2018,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2110,2130,2150,Country,Species
AIM/Hub-Vietnam 2.2,EN_NP_2025_-1002050,VNM,Emissions|N2O|AFOLU,kt N2O/yr,,,,,,,70.1823,,,,,75.2303,,84.1774,,,,,93.9405,62.353,53.1815,53.097,63.1154,85.0326,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-1002050,VNM,Emissions|N2O|AFOLU|Agriculture,kt N2O/yr,,,,,,,57.995,,,,,61.9348,,69.2639,,,,,77.3419,51.2119,43.596,43.3685,51.2933,69.9117,,,,,,,,,,,,,,Vietnam,N2O
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.4103,7.2294,40.131,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.4103,7.2294,40.131,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply|Electricity,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.1718,4.1258,33.3921,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Carbon Sequestration|CCS|Biomass|Energy|Supply|Liquids,Mt CO2/yr,,,,,,,0.0,,,,,0.0,,0.0,,,,,0.0,0.0,0.0,0.2386,3.1035,6.7389,,,,,,,,,,,,,,Vietnam,
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CH4|AFOLU,Mt CH4/yr,,,,,,,2.8598,,,,,3.027,,3.3103,,,,,3.5899,2.9833,2.3492,2.0232,1.8592,1.8653,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CH4|AFOLU|Agriculture,Mt CH4/yr,,,,,,,2.6417,,,,,2.8031,,3.0758,,,,,3.3439,2.7924,2.209,1.9087,1.7588,1.768,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CH4|Energy|Demand|Industry,Mt CH4/yr,,,,,,,0.0039,,,,,0.0058,,0.0069,,,,,0.0081,0.0091,0.0083,0.006,0.0039,0.0027,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CH4|Energy|Demand|Transportation,Mt CH4/yr,,,,,,,0.0116,,,,,0.0122,,0.015,,,,,0.0174,0.0199,0.0213,0.0223,0.0204,0.0179,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CH4|Energy|Supply,Mt CH4/yr,,,,,,,1.3607,,,,,1.6296,,1.7109,,,,,1.8235,0.9738,0.5827,0.4858,0.4372,0.4032,,,,,,,,,,,,,,Vietnam,CH4
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|AFOLU,Mt CO2/yr,,,,,,,34.194,,,,,40.3683,,48.4232,,,,,45.8352,17.6723,10.5454,0.8611,-5.3494,19.2958,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,,,152.0329,,,,,193.3815,,223.1999,,,,,261.3006,286.3546,273.93,243.0109,201.0564,120.482,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy|Demand,Mt CO2/yr,,,,,,,83.2598,,,,,95.1969,,101.8537,,,,,111.1629,116.7005,111.1994,100.1156,83.1654,70.2875,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy|Demand|AFOFI,Mt CO2/yr,,,,,,,2.1,,,,,2.6779,,2.563,,,,,2.4781,2.1945,1.5408,1.107,0.7364,0.4818,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy|Demand|Industry,Mt CO2/yr,,,,,,,39.929,,,,,49.782,,49.4713,,,,,52.0021,51.5283,44.4356,32.0842,20.9538,14.3353,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Commercial,Mt CO2/yr,,,,,,,3.4553,,,,,3.8322,,4.1104,,,,,4.718,5.0124,3.9631,2.8966,1.769,1.0737,,,,,,,,,,,,,,Vietnam,CO2
AIM/Hub-Vietnam 2.2,EN_NP_2025_-302050,VNM,Emissions|CO2|Energy|Demand|Residential and Commercial|Residential,Mt CO2/yr,,,,,,,7.1267,,,,,6.642,,5.7042,,,,,5.1656,4.3619,3.4959,2.9778,2.3081,1.73,,,,,,,,,,,,,,Vietnam,CO2
