id,region,year,policy,swb,ccs,hyd,oil,dac,lul,agriculture and forestry,oil and gas,mining,utilities,construction,manufacturing,transportation,services,direct air capture
127010,can,2030,netzero,low,ref,low,low,yes,low,388.26833,102.9014459,120.5902555,75.54881427,1754.781925,2308.17387,982.6674647,15582.41556,0
127073,can,2030,netzero,high,ref,low,low,yes,low,384.9914985,103.0938747,119.5519127,72.36029859,1732.685975,2268.787286,965.9415185,15437.44891,0
127136,can,2030,netzero,ref,ref,high,low,yes,low,386.4443071,104.2283108,119.8592855,73.20019536,1735.400162,2286.726214,973.5494293,15501.7224,0
127199,can,2030,netzero,low,ref,high,ref,no,low,379.1665185,154.2367884,114.4239771,76.75169376,1844.48997,2111.609966,973.478722,15513.67028,0
127262,can,2030,netzero,low,ref,high,low,yes,low,388.3714238,102.9472199,120.6238582,75.52838743,1754.739905,2305.069844,982.7071818,15582.54592,0
127325,can,2030,netzero,high,ref,high,low,yes,low,385.072142,103.0848246,119.5524149,72.3218669,1731.851301,2267.426469,965.6102743,15436.11522,0
127388,can,2030,netzero,ref,low,ref,low,no,low,386.9084359,104.6495246,120.139595,73.10766794,1739.638641,2284.717847,974.8457278,15505.92821,0
127451,can,2030,netzero,low,low,ref,low,no,low,388.5035863,103.960129,120.8760791,75.54676291,1758.152882,2310.769687,984.5851738,15590.13317,0
127514,can,2030,netzero,high,low,ref,low,no,low,385.3562982,104.3293141,119.5624825,72.32632265,1734.078314,2269.751502,965.9868272,15436.69614,0
127577,can,2030,netzero,ref,low,low,low,no,low,386.8595097,104.677595,120.127494,73.12491214,1739.967586,2286.316395,974.9640643,15506.29752,0
127640,can,2030,netzero,low,low,low,low,no,low,388.2562741,103.9205705,120.8343619,75.54714497,1758.30063,2320.02576,984.5669972,15590.27432,0
127703,can,2030,netzero,high,low,low,low,no,low,385.3623426,104.2695928,119.5509705,72.35785174,1733.849883,2269.199701,966.0413195,15437.12324,0
127766,can,2030,netzero,ref,low,high,low,no,low,386.672208,104.6745275,120.114415,73.10726166,1740.052511,2294.249742,974.7613844,15506.50009,0
127829,can,2030,netzero,low,low,high,low,no,low,388.5021387,103.9335136,120.873479,75.53740536,1758.057332,2310.63081,984.5467309,15590.10201,0
127892,can,2030,netzero,high,ref,high,ref,no,low,376.1763889,153.0812494,112.1224438,71.55703064,1796.793,2051.762403,945.5220627,15287.5732,0
127955,can,2030,netzero,high,low,high,low,no,low,385.3453619,104.3455821,119.5644426,72.3295493,1734.085827,2270.196311,965.9779213,15436.63179,0
128018,can,2030,netzero,ref,low,ref,low,yes,low,386.9077978,104.6476164,120.1418563,73.10775865,1739.642926,2284.852589,974.8493483,15505.96476,0
128081,can,2030,netzero,low,low,ref,low,yes,low,388.5017636,103.9357865,120.874159,75.53999401,1758.046288,2310.722873,984.5506434,15590.15437,0
128144,can,2030,netzero,high,low,ref,low,yes,low,385.3411931,104.3203323,119.5604963,72.33872502,1734.052867,2270.152552,965.9903363,15436.83077,0
128207,can,2030,netzero,ref,low,low,low,yes,low,386.8939045,104.6633149,120.1303698,73.12417777,1739.777891,2284.495165,974.920207,15506.08261,0
128270,can,2030,netzero,low,low,low,low,yes,low,388.4839512,103.9061693,120.8513852,75.54714807,1757.775766,2310.426687,984.4493345,15589.50281,0
128333,can,2030,netzero,high,low,low,low,yes,low,385.3243758,104.2763836,119.5454149,72.34873388,1733.983051,2270.125465,966.0429348,15437.21776,0
128396,can,2030,netzero,ref,low,high,low,yes,low,386.9120958,104.6390952,120.1399688,73.09869244,1739.456707,2284.18467,974.7926727,15505.6847,0
128459,can,2030,netzero,low,low,high,low,yes,low,388.2453833,103.9649021,120.8536753,75.54151561,1758.69856,2320.935039,984.698785,15590.9392,0
128522,can,2030,netzero,high,low,high,low,yes,low,385.3446524,104.344078,119.5636612,72.31714259,1734.100699,2270.220474,965.9763034,15436.71457,0
128585,can,2030,netzero,ref,ref,ref,ref,yes,low,377.727421,153.2272638,113.1527032,73.22893251,1808.480943,2081.509062,956.832259,15378.18111,0
128648,can,2030,netzero,ref,high,ref,low,no,low,386.3861137,103.8290571,119.7228638,73.213739,1733.826352,2284.035733,972.7570241,15498.49216,0
128711,can,2030,netzero,low,high,ref,low,no,low,388.2302193,103.243394,120.3788324,75.47745572,1752.447608,2297.847235,981.1149157,15575.49702,0
128774,can,2030,netzero,high,high,ref,low,no,low,384.9295218,103.8325616,119.3294501,72.27053153,1729.405862,2261.857929,964.2367552,15429.7949,0
128837,can,2030,netzero,ref,high,low,low,no,low,386.3920868,103.8443871,119.6986939,73.21661314,1733.554766,2283.57625,972.7077696,15498.36156,0
128900,can,2030,netzero,low,high,low,low,no,low,388.1971746,103.0919817,120.3525785,75.49122989,1752.257518,2297.656366,981.0092198,15574.99795,0
128963,can,2030,netzero,high,high,low,low,no,low,384.9235166,103.8195115,119.3191988,72.29851661,1729.664501,2261.356413,964.3816356,15430.46862,0
129026,can,2030,netzero,ref,high,high,low,no,low,386.6171522,103.8372186,119.7492118,73.20313895,1733.189974,2274.393076,972.7202861,15497.90265,0
129089,can,2030,netzero,low,high,high,low,no,low,388.0184718,102.8550612,120.3636841,75.48214019,1753.114493,2307.039836,981.2274262,15576.25335,0
129152,can,2030,netzero,high,high,high,low,no,low,384.9016252,103.8403841,119.3239148,72.26469061,1729.341,2262.734034,964.1821856,15429.54261,0
129215,can,2030,netzero,ref,high,ref,low,yes,low,386.3581927,103.8283547,119.721367,73.21428453,1733.889367,2284.991181,972.7594263,15498.56086,0
68043,can,2035,netzero,ref,ref,ref,ref,no,high,360.6172168,148.6305119,110.8094141,75.95269798,1833.97409,2055.057883,978.6626552,15789.05372,0
68106,can,2035,netzero,low,ref,ref,ref,no,high,362.8028001,151.840008,112.7689323,80.15830961,1883.850065,2091.721647,997.0685982,15983.23487,0
68169,can,2035,netzero,low,ref,ref,ref,yes,high,362.8041543,151.838245,112.77001,80.15732023,1883.77993,2091.584541,997.0467394,15983.1374,0
68232,can,2035,netzero,low,high,ref,low,yes,high,369.5702355,89.41586955,117.8896575,77.57506097,1751.556476,2217.427135,976.9295339,15902.94802,0.04166854
68295,can,2035,netzero,high,high,ref,low,yes,high,364.5726399,87.9014299,113.9311508,70.60159836,1680.370879,2108.062007,937.2525022,15522.57863,6.999861505
68358,can,2035,netzero,ref,high,low,low,yes,high,367.5591756,88.74102092,116.0877335,74.13710759,1723.415622,2163.559043,959.8990255,15737.27473,4.191710594
68421,can,2035,netzero,low,high,low,low,yes,high,369.6051999,89.4839502,117.9198798,77.60912911,1752.870976,2215.44926,977.4712779,15905.43398,0
68484,can,2035,netzero,high,high,low,low,yes,high,364.6255126,87.93572376,113.9065296,70.65956412,1681.270463,2106.835946,937.540042,15524.92428,6.856718149
68547,can,2035,netzero,ref,high,high,low,yes,high,367.6380972,88.74175003,116.1392532,74.1129046,1722.646452,2159.68531,959.6527407,15734.57633,4.362391296
68610,can,2035,netzero,low,high,high,low,yes,high,369.572378,89.43993138,117.8859032,77.5468311,1751.070455,2216.37945,976.7531624,15902.11267,0.155240417
68673,can,2035,netzero,high,high,high,low,yes,high,364.5774801,87.87753517,113.9453444,70.59597775,1680.221473,2108.125384,937.241095,15522.2463,6.958958701
68736,can,2035,netzero,high,ref,ref,ref,yes,high,357.4934201,146.9760525,107.9454659,71.37340805,1779.0279,1997.832703,948.8462454,15539.06448,3.583381796
68799,can,2035,netzero,ref,ref,low,ref,yes,high,360.5376053,149.2749963,110.7903011,76.03386256,1839.04439,2056.035639,980.5027931,15798.82731,1.094246
68862,can,2035,netzero,low,ref,low,ref,yes,high,362.7816823,151.9467815,112.7553799,80.21673407,1885.743427,2091.337646,997.6725215,15987.67912,0
68925,can,2035,netzero,high,ref,low,ref,yes,high,357.5364401,147.2317886,107.9586392,71.43786068,1782.478634,1997.882415,949.8742443,15546.00972,3.547304668
68988,can,2035,netzero,ref,ref,high,ref,yes,high,360.5915043,149.0185736,110.7970865,75.92668384,1835.356392,2056.318249,979.2650662,15790.91795,1.138329419
69051,can,2035,netzero,low,ref,high,ref,yes,high,362.7772719,151.7913826,112.7552529,80.13313472,1882.960097,2091.711289,996.7421631,15981.08687,8.34e-09
69114,can,2035,netzero,high,ref,high,ref,yes,high,357.4540463,147.0108309,107.9332809,71.3551226,1778.688565,1997.952706,948.6450059,15537.46503,3.601662159
69177,can,2035,netzero,ref,low,ref,ref,no,high,361.7014522,155.5928955,112.4594364,75.90115875,1876.210313,2083.129261,993.7508716,15874.78352,0
69240,can,2035,netzero,low,low,ref,ref,no,high,363.673513,158.0132533,114.2503635,80.19360751,1915.884119,2120.806699,1007.546757,16051.71014,0
69303,can,2035,netzero,high,ref,ref,ref,no,high,357.2260378,145.4836534,107.5231188,71.37599365,1768.12849,1989.208446,944.5473266,15518.50379,0
69366,can,2035,netzero,high,low,ref,ref,no,high,358.4662581,153.1673585,109.1198238,71.47721266,1817.59403,2013.950043,962.191137,15618.71249,0
69429,can,2035,netzero,ref,low,low,ref,no,high,361.6749901,155.6832594,112.462899,75.95955579,1877.989011,2083.282768,994.4569173,15879.58077,0
69492,can,2035,netzero,low,low,low,ref,no,high,363.6939396,158.0875521,114.2395015,80.2423466,1917.517069,2120.666529,1008.068643,16055.88845,0
69555,can,2035,netzero,high,low,low,ref,no,high,358.4464426,153.7257492,109.1088128,71.8588369,1822.039159,2013.608815,964.0243919,15626.89394,0
69618,can,2035,netzero,ref,low,high,ref,no,high,361.6732926,155.5693366,112.4390531,75.89207216,1875.222426,2082.915413,993.3752601,15872.89133,0
69681,can,2035,netzero,low,low,high,ref,no,high,363.6635397,157.9733607,114.2466688,80.17947645,1915.300763,2120.85125,1007.377805,16050.10259,0
69744,can,2035,netzero,high,low,high,ref,no,high,358.2535477,153.5340689,109.0333987,71.79412292,1818.861043,2012.011857,962.5742174,15616.72803,0
69807,can,2035,netzero,ref,low,ref,ref,yes,high,361.696037,155.6072079,112.4536119,75.92789739,1875.895613,2083.055665,993.6350112,15875.2216,0
69870,can,2035,netzero,low,low,ref,ref,yes,high,363.6717018,158.0110408,114.2458637,80.19180886,1915.866641,2120.851961,1007.546557,16051.7489,0
69933,can,2035,netzero,high,low,ref,ref,yes,high,358.4489118,153.1080221,109.1075048,71.48554257,1817.19567,2013.678706,962.0175877,15618.16576,1.41e-07
69996,can,2035,netzero,ref,ref,low,ref,no,high,360.5654816,148.8037783,110.796346,76.0417622,1836.60857,2054.370428,979.6524229,15794.56211,0
70059,can,2035,netzero,ref,low,low,ref,yes,high,361.6810834,155.6666843,112.4575477,75.95616854,1877.987454,2083.099918,994.4496081,15879.45042,6.54e-07
70122,can,2035,netzero,low,low,low,ref,yes,high,363.6925151,158.0905476,114.2457629,80.23994051,1917.398489,2120.609484,1008.037164,16055.88075,0
70185,can,2035,netzero,high,low,low,ref,yes,high,358.6119669,153.5473072,109.3029045,71.59916829,1821.849362,2016.685659,964.3555048,15630.2643,0.024272243
70248,can,2035,netzero,ref,low,high,ref,yes,high,361.702571,155.5405294,112.4411047,75.89308136,1875.082841,2082.932897,993.3417853,15872.98806,0
70311,can,2035,netzero,low,low,high,ref,yes,high,363.6658818,157.9813791,114.2450286,80.18317534,1915.34851,2120.903907,1007.398448,16050.18221,0
70374,can,2035,netzero,high,low,high,ref,yes,high,358.4046945,153.0910633,109.0940099,71.45358904,1816.717045,2013.391122,961.8231304,15615.82009,3.11e-06
70437,can,2035,netzero,ref,high,ref,ref,no,high,359.8834585,145.4525332,110.1441025,75.97126444,1818.77684,2041.166504,972.058071,15751.04638,0
70500,can,2035,netzero,low,high,ref,ref,no,high,362.7151412,148.4770215,112.3033527,80.13102346,1862.907418,2083.773979,990.8630202,15953.51984,0
70563,can,2035,netzero,high,high,ref,ref,no,high,356.0826244,143.7094818,106.2730907,71.47504414,1761.032922,1973.752787,938.9304779,15483.63716,0
70626,can,2035,netzero,ref,high,low,ref,no,high,359.8846367,145.6639771,110.1669654,76.03204101,1820.939952,2041.455563,972.8694212,15756.68155,0
70689,can,2035,netzero,low,ref,low,ref,no,high,362.7809347,151.9499927,112.7546648,80.21620062,1885.7806,2091.209408,997.6744167,15987.63588,0
70752,can,2035,netzero,low,high,low,ref,no,high,362.7384907,148.5733376,112.3056298,80.17501981,1864.489865,2084.040482,991.4352242,15958.06554,0
70815,can,2035,netzero,high,high,low,ref,no,high,356.1824522,143.7984699,106.3407957,71.47089073,1761.670303,1974.347157,939.6697516,15490.18487,0
70878,can,2035,netzero,ref,high,high,ref,no,high,359.8790517,145.3650832,110.127899,75.94678838,1817.826997,2040.950653,971.6774151,15748.6231,0
70941,can,2035,netzero,low,high,high,ref,no,high,362.6930741,148.4143586,112.2768124,80.09559107,1861.757641,2083.47826,990.4480458,15951.20944,0
71004,can,2035,netzero,high,high,high,ref,no,high,356.1224968,143.4195608,106.5663241,71.3578182,1757.552886,1973.958732,938.0771745,15480.19875,0
71067,can,2035,netzero,ref,high,ref,ref,yes,high,360.3149229,147.0673235,110.4757663,75.8767939,1826.055767,2048.156222,975.1860377,15763.71237,2.989473651
71130,can,2035,netzero,low,high,ref,ref,yes,high,362.7435907,148.8894017,112.4294263,80.10597442,1865.701259,2086.334209,991.9370009,15957.66567,1.479821657
71193,can,2035,netzero,high,high,ref,ref,yes,high,356.8978125,146.0198331,107.6616188,71.25821254,1775.229426,1989.951594,945.63042,15515.75646,7.064063215
71256,can,2035,netzero,ref,high,low,ref,yes,high,360.3040728,147.1455566,110.4717785,75.92625319,1827.76277,2048.091335,975.6760627,15768.70552,2.921314089
71319,can,2035,netzero,low,high,low,ref,yes,high,362.7439723,149.0035615,112.4186851,80.16414705,1867.739051,2085.969489,992.5465545,15962.1617,1.542545053
71382,can,2035,netzero,high,ref,low,ref,no,high,357.2972278,145.7477771,107.5555283,71.47810231,1771.145543,1990.039268,945.7524305,15526.58707,0
71445,can,2035,netzero,high,high,low,ref,yes,high,356.9810742,145.9461516,107.6947206,71.323975,1776.691525,1990.587721,946.2839328,15521.68258,6.618433979
71508,can,2035,netzero,ref,high,high,ref,yes,high,360.3156255,147.0296708,110.4661465,75.85077157,1825.270415,2048.086514,974.8757775,15761.61216,3.031042793
71571,can,2035,netzero,low,high,high,ref,yes,high,362.7268806,148.8252835,112.4177436,80.08012657,1864.689587,2086.489354,991.6127169,15955.64083,1.436659296
71634,can,2035,netzero,high,high,high,ref,yes,high,356.853755,145.9639871,107.6426767,71.2321867,1774.319513,1989.73099,945.2721904,15512.91882,7.099540609
71697,can,2035,netzero,ref,ref,ref,low,no,high,367.5128974,88.18096565,115.9360316,74.18160384,1717.030466,2161.767705,958.3555171,15736.05818,0
71760,can,2035,netzero,low,ref,ref,low,no,high,369.9234552,90.78003767,118.4728625,77.46877677,1759.49489,2230.214681,980.5834068,15928.90927,0
71823,can,2035,netzero,high,ref,ref,low,no,high,363.7644924,86.49308824,112.8374972,70.68718587,1658.439204,2091.542311,928.4353417,15478.53039,0
71886,can,2035,netzero,ref,ref,low,low,no,high,367.4741332,88.35028614,115.9846728,74.23654124,1719.399368,2168.267481,959.3436433,15741.78998,0
71949,can,2035,netzero,low,ref,low,low,no,high,369.9084915,90.80976201,118.4567452,77.49750984,1760.085646,2230.000737,980.8302747,15930.94793,0
72012,can,2035,netzero,high,ref,low,low,no,high,363.8129147,86.52530466,112.8380304,70.75247166,1660.047992,2091.268749,928.9988113,15482.88579,0
72075,can,2035,netzero,ref,ref,high,ref,no,high,360.6121363,148.5839402,110.7955864,75.93176544,1833.173545,2055.233087,978.3447947,15786.86262,0
72138,can,2035,netzero,ref,ref,high,low,no,high,367.4503028,88.17863493,115.9240449,74.16863216,1717.019537,2166.1141,958.3122723,15735.60949,0
72201,can,2035,netzero,low,ref,high,low,no,high,368.0069375,90.70826942,116.5572705,76.41052444,1778.793925,2208.788826,979.5119094,15867.38544,0
72264,can,2035,netzero,high,ref,high,low,no,high,363.7516802,86.45755565,112.8311433,70.67848016,1658.143406,2091.209539,928.2022802,15476.84351,0
72327,can,2035,netzero,ref,ref,ref,low,yes,high,367.6554509,89.49882016,116.3338719,74.12093042,1727.206578,2171.611895,962.0282986,15752.82231,2.425306353
72390,can,2035,netzero,low,ref,ref,low,yes,high,369.9237836,90.77048205,118.470879,77.46951954,1759.394811,2229.933426,980.5086929,15928.68767,0
72453,can,2035,netzero,high,ref,ref,low,yes,high,364.6541775,89.03281396,114.2247114,70.63503116,1685.13193,2113.096514,939.6724661,15536.18685,5.679044071
72516,can,2035,netzero,ref,ref,low,low,yes,high,367.6449768,89.51891579,116.3219357,74.1366173,1727.896569,2170.848113,962.1915798,15754.26921,2.327199275
72579,can,2035,netzero,low,ref,low,low,yes,high,369.901308,90.81940507,118.4597222,77.50005413,1760.280764,2230.134641,980.8564138,15930.86085,0
72642,can,2035,netzero,high,ref,low,low,yes,high,364.7057831,89.06244253,114.2020929,70.66611123,1685.628324,2114.375825,939.8877964,15539.12941,5.598704813
72705,can,2035,netzero,ref,ref,high,low,yes,high,367.6546076,89.47996998,116.3354331,74.10878604,1726.868363,2171.346982,961.9169702,15751.67333,2.495422159
72768,can,2035,netzero,low,ref,high,ref,no,high,362.7805167,151.7670441,112.7563911,80.12961538,1882.784409,2091.60136,996.7041395,15980.9249,0
72831,can,2035,netzero,low,ref,high,low,yes,high,369.9395563,90.68373737,118.4683416,77.44800864,1758.843213,2227.788018,980.2881298,15926.93855,0
72894,can,2035,netzero,high,ref,high,low,yes,high,364.6898783,89.02957003,114.219096,70.57951372,1684.234334,2111.839028,939.3693742,15534.58267,5.769081004
72957,can,2035,netzero,ref,low,ref,low,no,high,367.9449209,93.31401126,116.9269347,74.02364058,1742.25578,2186.138179,969.0399224,15798.01664,0
73020,can,2035,netzero,low,low,ref,low,no,high,370.5927175,96.105913,119.6083008,77.38783009,1783.315972,2250.799633,991.2266131,15987.29229,0
73083,can,2035,netzero,high,low,ref,low,no,high,364.887927,90.57549932,114.3632781,70.71528977,1695.451882,2125.540225,944.4496848,15574.93419,0
73146,can,2035,netzero,ref,low,low,low,no,high,367.980456,93.37058633,116.9816517,74.04426253,1743.481452,2188.609764,969.7023189,15802.10456,0
73209,can,2035,netzero,low,low,low,low,no,high,370.531554,96.20423811,119.5755117,77.41905769,1784.474876,2252.332223,991.4541496,15989.46768,0
73272,can,2035,netzero,high,low,low,low,no,high,364.9426149,90.76892891,114.4108097,70.76890828,1697.824593,2126.39741,945.3298494,15580.68485,0
73335,can,2035,netzero,ref,low,high,low,no,high,367.8675311,93.33198032,116.910958,74.02314187,1742.25074,2189.909059,968.9950002,15797.21519,0
73398,can,2035,netzero,low,low,high,low,no,high,370.5739362,96.10273814,119.6066817,77.3870123,1783.426966,2251.326644,991.164489,15986.5711,0
73461,can,2035,netzero,high,ref,high,ref,no,high,357.1720947,145.3955943,107.4938227,71.35118603,1766.972632,1988.543333,944.0472686,15515.0857,0
73524,can,2035,netzero,high,low,high,low,no,high,364.8716657,90.50498477,114.3329428,70.6885916,1694.390634,2124.954155,944.0057683,15572.33723,0
73587,can,2035,netzero,ref,low,ref,low,yes,high,367.9218816,93.38614095,116.946816,74.02771921,1743.136263,2188.843992,969.2930775,15799.02349,0
73650,can,2035,netzero,low,low,ref,low,yes,high,370.6047491,96.01163509,119.5723371,77.36612183,1782.049531,2247.06864,990.8474111,15985.81233,0
73713,can,2035,netzero,high,low,ref,low,yes,high,365.1507461,91.86425382,114.726799,70.57285367,1702.020111,2130.778532,947.1774747,15590.24054,1.812273678
73776,can,2035,netzero,ref,low,low,low,yes,high,367.9761187,93.42301331,116.9936854,74.04984305,1744.111315,2189.405985,969.8681408,15802.72446,0
73839,can,2035,netzero,low,low,low,low,yes,high,370.5430688,96.18859975,119.5819547,77.42282751,1784.518859,2251.385124,991.4541868,15989.16481,0
73902,can,2035,netzero,high,low,low,low,yes,high,365.1684039,91.86034846,114.7071331,70.62184177,1702.979835,2130.339111,947.4889018,15592.97619,1.631989675
73965,can,2035,netzero,ref,low,high,low,yes,high,367.9343359,93.29874612,116.9240532,74.01170358,1741.961107,2185.535011,968.8635439,15796.3499,0
74028,can,2035,netzero,low,low,high,low,yes,high,370.5364087,96.05249457,119.5468991,77.36505776,1782.29332,2250.959573,990.7761634,15985.62132,0
74091,can,2035,netzero,high,low,high,low,yes,high,365.1481927,91.86014467,114.7275794,70.54999342,1701.419354,2130.946492,946.9772414,15588.71929,1.868333559
74154,can,2035,netzero,ref,ref,ref,ref,yes,high,360.5956943,149.0982656,110.8023704,75.95331269,1836.419031,2056.501671,979.6193118,15793.25531,1.120655914
74217,can,2035,netzero,ref,high,ref,low,no,high,366.986481,87.21874979,115.2491508,74.21542182,1706.448334,2153.046824,953.1227444,15704.90701,0
74280,can,2035,netzero,low,high,ref,low,no,high,369.5648161,89.39255751,117.8653558,77.56715332,1751.229706,2215.073505,976.7233163,15901.79625,0
74343,can,2035,netzero,high,high,ref,low,no,high,363.28351,85.42638617,112.1235913,70.70519618,1647.111184,2076.870316,922.6700394,15442.85229,0
74406,can,2035,netzero,ref,high,low,low,no,high,366.9787443,87.32939865,115.2565178,74.28106125,1708.761971,2152.185251,953.8936666,15708.69526,0
74469,can,2035,netzero,low,high,low,low,no,high,369.5869833,89.49331005,117.920305,77.61177677,1753.041362,2216.984225,977.5191254,15905.68989,0
74532,can,2035,netzero,high,high,low,low,no,high,363.3910716,85.51003176,112.1471617,70.80606985,1649.893031,2076.96769,923.563756,15448.56441,0
74595,can,2035,netzero,ref,high,high,low,no,high,367.0482432,87.29160063,115.2735565,74.22187045,1706.597457,2147.056377,953.101121,15703.45109,0
74658,can,2035,netzero,low,high,high,low,no,high,369.5518153,89.35606163,117.8477112,77.56180794,1750.690121,2215.873857,976.5249441,15900.95529,0
74721,can,2035,netzero,high,high,high,low,no,high,363.2614092,85.39793655,112.1024184,70.68123076,1646.328948,2076.578851,922.3095923,15440.42093,0
74784,can,2035,netzero,ref,high,ref,low,yes,high,367.6012118,88.76509312,116.1314966,74.12589638,1723.242642,2162.084673,959.8237105,15735.81206,4.31073025
122475,can,2035,netzero,ref,ref,ref,ref,no,low,360.3331072,148.0663894,110.5706393,76.04627811,1828.866349,2053.924485,976.8995748,15772.85106,0
122538,can,2035,netzero,low,ref,ref,ref,no,low,362.6570483,151.0115022,112.3735628,80.25530784,1874.513673,2089.385844,994.1069873,15969.71549,0
122601,can,2035,netzero,low,ref,ref,ref,yes,low,362.5413968,152.04132,112.4783218,80.29069322,1882.841332,2092.155092,996.1398118,15977.82604,1.902067453
122664,can,2035,netzero,low,high,ref,low,yes,low,369.511566,90.38914064,117.9255033,77.55086612,1757.01704,2216.78332,977.4627855,15899.72342,4.355315917
122727,can,2035,netzero,high,high,ref,low,yes,low,364.4710026,88.90309316,113.9492479,70.57902289,1685.350249,2109.108967,937.6037224,15518.15666,11.29841618
122790,can,2035,netzero,ref,high,low,low,yes,low,367.4367942,89.70704388,116.1302513,74.18278383,1729.628195,2164.71841,960.6787889,15733.96062,8.28342679
122853,can,2035,netzero,low,high,low,low,yes,low,369.5415565,90.38876939,117.9121215,77.58405037,1757.618605,2212.481182,977.6884485,15900.82851,4.204762533
122916,can,2035,netzero,high,high,low,low,yes,low,364.4994319,88.94538118,113.9276104,70.65363257,1686.596703,2108.120089,937.9893225,15520.65843,11.10103746
122979,can,2035,netzero,ref,high,high,low,yes,low,367.5266797,89.72798174,116.1654778,74.10185225,1728.282141,2161.8939,960.2005755,15731.27075,8.644655276
123042,can,2035,netzero,low,high,high,low,yes,low,369.5202348,90.391991,117.9259687,77.53279974,1756.758923,2216.33105,977.3503795,15898.84271,4.397714643
123105,can,2035,netzero,high,high,high,low,yes,low,364.4619687,88.89135856,113.9612135,70.57628495,1685.352132,2109.4319,937.6054463,15517.814,11.25136086
123168,can,2035,netzero,high,ref,ref,ref,yes,low,357.4678717,147.5671007,107.9752708,71.33550077,1782.21945,2000.933374,948.8550428,15535.05055,7.515664622
123231,can,2035,netzero,ref,ref,low,ref,yes,low,360.462313,149.0249813,110.7578569,76.04199842,1836.745986,2060.629408,979.4927606,15792.36557,3.884376308
123294,can,2035,netzero,low,ref,low,ref,yes,low,362.5521297,152.1573186,112.4705747,80.34626061,1884.99115,2091.655016,996.811344,15982.52207,1.865579389
123357,can,2035,netzero,high,ref,low,ref,yes,low,357.4942622,147.8353592,107.9868496,71.41509456,1786.112467,2000.89894,950.0149982,15542.01141,7.458729845
123420,can,2035,netzero,ref,ref,high,ref,yes,low,360.4646691,148.8966727,110.751601,75.95139105,1834.046839,2060.505355,978.4979608,15784.90728,4.056169863
123483,can,2035,netzero,low,ref,high,ref,yes,low,362.5020602,152.0087879,112.458721,80.26513623,1882.129784,2092.068573,995.8268128,15975.75959,1.867799733
123546,can,2035,netzero,high,ref,high,ref,yes,low,357.4077351,147.6321818,107.9676475,71.32099641,1782.186673,2001.097611,948.7537757,15533.46556,7.534195647
123609,can,2035,netzero,ref,low,ref,ref,no,low,361.2124848,155.1425397,111.8717589,76.24736962,1870.86608,2075.554919,991.3733978,15856.3159,0
123672,can,2035,netzero,low,low,ref,ref,no,low,363.6261009,157.7119238,113.9888305,80.32419334,1912.263295,2118.139343,1005.652215,16039.9319,0
123735,can,2035,netzero,high,ref,ref,ref,no,low,356.651101,145.0183718,107.0103055,71.46775631,1760.829009,1984.753268,941.473202,15495.70718,0
123798,can,2035,netzero,high,low,ref,ref,no,low,357.9026017,152.3258196,108.5697344,71.50024189,1808.141572,2007.598669,958.1735865,15592.42363,0
123861,can,2035,netzero,ref,low,low,ref,no,low,361.1852725,155.2437568,111.8645409,76.30494918,1872.671245,2075.643705,992.0615378,15861.17705,0
123924,can,2035,netzero,low,low,low,ref,no,low,363.6190872,157.7511884,113.977484,80.34734559,1913.577206,2118.012019,1006.098223,16043.55772,0
123987,can,2035,netzero,high,low,low,ref,no,low,357.7994914,153.1004557,108.5592529,71.90892224,1813.251133,2007.38239,960.3582146,15601.61872,0
124050,can,2035,netzero,ref,low,high,ref,no,low,361.1837955,155.146859,111.8194086,76.20772209,1869.820722,2075.3584,990.8147784,15854.12238,0
124113,can,2035,netzero,low,low,high,ref,no,low,363.6002716,157.6546283,113.9661689,80.30802259,1911.282914,2117.883794,1005.34828,16037.62424,0
124176,can,2035,netzero,high,low,high,ref,no,low,357.8726681,152.3938433,108.5914549,71.49594259,1808.055892,2007.51163,958.0851148,15591.0249,0
124239,can,2035,netzero,ref,low,ref,ref,yes,low,361.2606092,154.9665433,111.8885329,76.08947161,1868.449277,2075.265038,990.1427459,15854.43676,1.72e-07
124302,can,2035,netzero,low,low,ref,ref,yes,low,363.6271751,157.6791898,113.9725178,80.32364767,1911.924209,2117.832314,1005.581467,16039.64624,0
124365,can,2035,netzero,high,low,ref,ref,yes,low,358.0502316,153.4263794,108.8949883,71.56250504,1816.762508,2013.819472,961.3944503,15609.36638,2.996553825
124428,can,2035,netzero,ref,ref,low,ref,no,low,360.3599843,148.1747835,110.594686,76.08313276,1831.143992,2054.321147,977.7932259,15778.5435,0
124491,can,2035,netzero,ref,low,low,ref,yes,low,361.2395068,155.255254,111.9118225,76.2474847,1873.006868,2076.787852,992.1211014,15862.31896,0.267550725
124554,can,2035,netzero,low,low,low,ref,yes,low,363.6246737,157.7313661,113.9761766,80.34897168,1913.359388,2117.838217,1006.040487,16043.41552,0
124617,can,2035,netzero,high,low,low,ref,yes,low,358.1315958,153.1842777,108.8473728,71.68288311,1816.759664,2016.54464,962.3503823,15617.5156,2.974169727
124680,can,2035,netzero,ref,low,high,ref,yes,low,361.2286951,155.1080069,111.8718314,76.23329729,1869.700944,2076.507468,991.1080666,15855.16529,0.20443901
124743,can,2035,netzero,low,low,high,ref,yes,low,363.6077934,157.6602139,113.9715325,80.30091716,1911.348264,2118.017483,1005.36988,16037.72221,0
